4 , 06/11/2008 12:26:17:691 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , Zone Id : 0006
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , Branch Id : 0000
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , Due Date : 2009-01-07
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , Expiry Date : 2009-01-07
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , User Id : ADMIN
4 , 06/11/2008 12:26:18:973 , RpDAO , insertDANDetails , Before Inserting CGDAN details
4 , 06/11/2008 12:26:19:004 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 12:26:19:004 , RpDAO , insertDANDetails , Exited
4 , 06/11/2008 12:26:19:004 , RpDAO , insertPANDetailsForDAN , Entered
4 , 06/11/2008 12:26:19:020 , RpDAO , insertPANDetailsForDAN , Exited
4 , 06/11/2008 12:26:19:020 , RpDAO , generateSFDAN , above cgpan limit
4 , 06/11/2008 12:26:19:066 , RpHelper , generateCGDANId , Before calling RpDAO's method, Bank Id : 0001
4 , 06/11/2008 12:26:19:066 , RpDAO , getDANId , Entered
4 , 06/11/2008 12:26:19:066 , RpDAO , getDANId , Before Executing stored procedure
4 , 06/11/2008 12:26:19:098 , RpDAO , getDANId , After Executing stored procedure
4 , 06/11/2008 12:26:19:098 , RpDAO , getDANId , sp result 0
4 , 06/11/2008 12:26:19:098 , RpDAO , getDANId , DAN No = SF000106110800075
4 , 06/11/2008 12:26:19:098 , RpProcessor , getPANDueDate , Entered
4 , 06/11/2008 12:26:19:098 , AdminDAO , getParameter , Entered
4 , 06/11/2008 12:26:19:113 , AdminDAO , getParameter , Exited
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Entering
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , DAN No : SF000106110800075
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , DAN Type : SF
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Generated utilDate: Thu Nov 06 12:25:55 IST 2008
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Generated Date : 06/11/2008
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Generated Date : 2008-11-06
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Bank Id : 0001
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Zone Id : 0006
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Branch Id : 0000
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Due Date : 2009-01-07
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Expiry Date : 2009-01-07
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , User Id : ADMIN
4 , 06/11/2008 12:26:19:113 , RpDAO , insertDANDetails , Before Inserting CGDAN details
4 , 06/11/2008 12:26:19:145 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 12:26:19:145 , RpDAO , insertDANDetails , Exited
4 , 06/11/2008 12:26:19:145 , RpDAO , insertPANDetailsForDAN , Entered
4 , 06/11/2008 12:26:19:145 , RpDAO , insertPANDetailsForDAN , Exited
4 , 06/11/2008 12:26:19:145 , RpDAO , generateSFDAN , above cgpan limit
4 , 06/11/2008 12:26:19:176 , RpHelper , generateCGDANId , Before calling RpDAO's method, Bank Id : 0001
4 , 06/11/2008 12:26:19:176 , RpDAO , getDANId , Entered
4 , 06/11/2008 12:26:19:176 , RpDAO , getDANId , Before Executing stored procedure
4 , 06/11/2008 12:26:19:207 , RpDAO , getDANId , After Executing stored procedure
4 , 06/11/2008 12:26:19:207 , RpDAO , getDANId , sp result 0
4 , 06/11/2008 12:26:19:207 , RpDAO , getDANId , DAN No = SF000106110800076
4 , 06/11/2008 12:26:19:207 , RpProcessor , getPANDueDate , Entered
4 , 06/11/2008 12:26:19:207 , AdminDAO , getParameter , Entered
4 , 06/11/2008 12:26:19:207 , AdminDAO , getParameter , Exited
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Entering
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , DAN No : SF000106110800076
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , DAN Type : SF
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Generated utilDate: Thu Nov 06 12:25:55 IST 2008
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Generated Date : 06/11/2008
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Generated Date : 2008-11-06
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Bank Id : 0001
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Zone Id : 0006
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Branch Id : 0000
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Due Date : 2009-01-07
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Expiry Date : 2009-01-07
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , User Id : ADMIN
4 , 06/11/2008 12:26:19:207 , RpDAO , insertDANDetails , Before Inserting CGDAN details
4 , 06/11/2008 12:26:19:238 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 12:26:19:238 , RpDAO , insertDANDetails , Exited
4 , 06/11/2008 12:26:19:238 , RpDAO , insertPANDetailsForDAN , Entered
4 , 06/11/2008 12:26:19:254 , RpDAO , insertPANDetailsForDAN , Exited
4 , 06/11/2008 12:26:19:270 , RpDAO , generateSFDAN , Exited
4 , 06/11/2008 12:26:19:270 , RPAction , generateSFDAN , Exited
4 , 06/11/2008 12:27:10:067 , LoginAction , getMainMenu , Entered
4 , 06/11/2008 12:27:10:067 , LoginAction , setMainMenu , Entered
4 , 06/11/2008 12:27:10:067 , BaseAction , getUserInformation , Entered
4 , 06/11/2008 12:27:10:067 , BaseAction , getUserInformation , Exited
4 , 06/11/2008 12:27:10:067 , LoginAction , setMainMenu , Exited
4 , 06/11/2008 12:27:10:067 , LoginAction , getMainMenu , Exited
4 , 06/11/2008 12:27:13:052 , LoginAction , getSubMenu , Entered
4 , 06/11/2008 12:27:13:052 , LoginAction , setSubMenu , Entered
4 , 06/11/2008 12:27:13:052 , BaseAction , getUserInformation , Entered
4 , 06/11/2008 12:27:13:052 , BaseAction , getUserInformation , Exited
4 , 06/11/2008 12:27:13:052 , LoginAction , setSubMenu , Exited
4 , 06/11/2008 12:27:13:052 , LoginAction , getSubMenu , Exited
4 , 06/11/2008 12:27:15:395 , ReportsAction , asfdanReportInput , Entered
4 , 06/11/2008 12:27:15:442 , BaseAction , getUserInformation , Entered
4 , 06/11/2008 12:27:15:442 , BaseAction , getUserInformation , Exited
4 , 06/11/2008 12:27:15:442 , ReportsAction , asfdanReportInput , Exited
4 , 06/11/2008 12:27:20:317 , ReportsAction , asfdanReport , Entered
4 , 06/11/2008 12:27:20:317 , CPDAO , getAllMemberIds() , Entered!
4 , 06/11/2008 12:27:20:411 , CPDAO , getAllMemberIds() , Exited!
4 , 06/11/2008 12:27:20:411 , ReportsManager , getASFDanReport , Entered
4 , 06/11/2008 12:27:20:411 , ReportDAO , asfdanReport , Entered
4 , 06/11/2008 12:27:23:724 , ReportDAO , asfdanReport , Exited
4 , 06/11/2008 12:27:23:724 , ReportsManager , getASFDanReport , Exited
4 , 06/11/2008 12:27:23:724 , ReportsAction , asfdanReport , Exited
4 , 06/11/2008 12:41:08:093 , LogoutAction , logout , Entered
4 , 06/11/2008 12:41:08:093 , LogoutAction , logout , Exited
4 , 06/11/2008 15:34:14:762 , LoginAction , login , Entered
4 , 06/11/2008 15:34:15:091 , Login , login , Entered
4 , 06/11/2008 15:34:15:106 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:15:137 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:15:137 , AdminDAO , getUserInfo , Entered
4 , 06/11/2008 15:34:15:184 , AdminDAO , getUserInfo , Exited
4 , 06/11/2008 15:34:15:184 , AdminDAO , checkValidUserLogin() , Entered!
4 , 06/11/2008 15:34:15:184 , AdminDAO , checkValidUserLogin() , Exited!
4 , 06/11/2008 15:34:15:622 , CommonDAO , updateLastLoginDate , Entered
2 , 06/11/2008 15:34:15:637 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 06/11/2008 15:34:15:637 , CommonDAO , updateLastLoginDate , Exited
4 , 06/11/2008 15:34:15:637 , Login , login , Exited
4 , 06/11/2008 15:34:15:637 , AdminDAO , getPrivileges , Entered
4 , 06/11/2008 15:34:15:700 , AdminDAO , getPrivileges , Exited
4 , 06/11/2008 15:34:15:716 , AdminDAO , getAlerts , Entered
4 , 06/11/2008 15:34:15:716 , AdminDAO , getAlerts , Exited
4 , 06/11/2008 15:34:15:716 , AdminDAO , getMessage , Entered
4 , 06/11/2008 15:34:15:731 , AdminDAO , getMessage , Exited
4 , 06/11/2008 15:34:15:731 , RegistrationDAO , getMemberDetails , Entered
4 , 06/11/2008 15:34:15:747 , RegistrationDAO , getMemberDetails , Exited
4 , 06/11/2008 15:34:15:747 , LoginAction , login , Exited
4 , 06/11/2008 15:34:17:278 , LoginAction , getMainMenu , Entered
4 , 06/11/2008 15:34:17:278 , LoginAction , setMainMenu , Entered
4 , 06/11/2008 15:34:17:278 , BaseAction , getUserInformation , Entered
4 , 06/11/2008 15:34:17:278 , BaseAction , getUserInformation , Exited
4 , 06/11/2008 15:34:17:278 , LoginAction , setMainMenu , Exited
4 , 06/11/2008 15:34:17:278 , LoginAction , getMainMenu , Exited
4 , 06/11/2008 15:34:20:794 , RPAction , generateCGDAN , Fetched Member Details for whom CGDAN has to be generated
4 , 06/11/2008 15:34:27:434 , RPAction , generateSFDAN , Entered
4 , 06/11/2008 15:34:27:434 , RPAction , generateSFDAN , Selected Member Id : (000500020000)UBI,AZAMGARH
4 , 06/11/2008 15:34:27:434 , BaseAction , getUserInformation , Entered
4 , 06/11/2008 15:34:27:434 , BaseAction , getUserInformation , Exited
4 , 06/11/2008 15:34:27:434 , RPAction , generateCGDAN , Logged in user: ADMIN
4 , 06/11/2008 15:34:27:450 , RpDAO , generateSFDAN , Entered
4 , 06/11/2008 15:34:27:481 , RpDAO , calculateAllServiceFee , Entering
4 , 06/11/2008 15:34:27:481 , ApplicationDAO , getLiveApplications , Entering
4 , 06/11/2008 15:34:27:481 , ApplicationDAO , getLiveApplications , Before executing Stored Procedure
4 , 06/11/2008 15:34:27:481 , ApplicationDAO , getLiveApplications , After executing Stored Procedure
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , ResultSet = oracle.jdbc.driver.OracleResultSetImpl@bd
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Status = 0
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200100680TC
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=500.0
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=20000.0
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : sex=F
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200100681TC
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=500.0
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=20000.0
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:512 , ApplicationDAO , getLiveApplications , Inside While : sex=F
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200102256TC
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=1000.0
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=40000.0
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200102258TC
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:528 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=1000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=40000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200303115TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=250.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=10000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=F
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200303130TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=1000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=40000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200204469TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=2188.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=87500.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200404928TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=1250.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=50000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200404944TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=5000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=200000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200404964TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=2000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Approved Amount=80000.0
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : district=AZAMGARH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : State=UTTAR PRADESH
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : SocialCategory =null
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : sex=M
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : CGPAN=CG200100503TC
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Bank Id=0005
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Zone Id=0002
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Branch Id=0000
4 , 06/11/2008 15:34:27:544 , ApplicationDAO , getLiveApplications , Inside While : Guarantee Fee=500.0
