4 , 12/11/2008 11:50:05:462 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:08:668 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:1400000.0
4 , 12/11/2008 11:50:08:668 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:1400000.0
4 , 12/11/2008 11:50:08:668 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:08:668 , ApplicationDAO , getPartApplication , Entered. Memory : 6434456
4 , 12/11/2008 11:50:08:730 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:08:730 , ApplicationDAO , getPartApplication , Exited. Memory : 9707208
4 , 12/11/2008 11:50:08:730 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:08:777 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:08:777 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:08:777 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:87500.0
4 , 12/11/2008 11:50:08:777 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:87500.0
4 , 12/11/2008 11:50:08:777 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:08:777 , ApplicationDAO , getPartApplication , Entered. Memory : 9299800
4 , 12/11/2008 11:50:08:793 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:08:809 , ApplicationDAO , getPartApplication , Exited. Memory : 7761976
4 , 12/11/2008 11:50:08:809 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:08:840 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:08:855 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:08:855 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:500000.0
4 , 12/11/2008 11:50:08:855 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:500000.0
4 , 12/11/2008 11:50:08:855 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:08:855 , ApplicationDAO , getPartApplication , Entered. Memory : 7329392
4 , 12/11/2008 11:50:08:871 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:08:887 , ApplicationDAO , getPartApplication , Exited. Memory : 5809056
4 , 12/11/2008 11:50:08:887 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:08:934 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:08:965 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:08:965 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:300000.0
4 , 12/11/2008 11:50:08:965 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:300000.0
4 , 12/11/2008 11:50:08:965 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:08:965 , ApplicationDAO , getPartApplication , Entered. Memory : 10323416
4 , 12/11/2008 11:50:08:996 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:08:996 , ApplicationDAO , getPartApplication , Exited. Memory : 8772392
4 , 12/11/2008 11:50:08:996 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:043 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:043 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:043 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:200000.0
4 , 12/11/2008 11:50:09:043 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:200000.0
4 , 12/11/2008 11:50:09:043 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:043 , ApplicationDAO , getPartApplication , Entered. Memory : 8368264
4 , 12/11/2008 11:50:09:074 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:074 , ApplicationDAO , getPartApplication , Exited. Memory : 6805592
4 , 12/11/2008 11:50:09:074 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:121 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:121 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:121 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 12/11/2008 11:50:09:121 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 12/11/2008 11:50:09:121 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:121 , ApplicationDAO , getPartApplication , Entered. Memory : 6429248
4 , 12/11/2008 11:50:09:184 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:184 , ApplicationDAO , getPartApplication , Exited. Memory : 9691088
4 , 12/11/2008 11:50:09:184 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:231 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:231 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:231 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:200000.0
4 , 12/11/2008 11:50:09:231 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:200000.0
4 , 12/11/2008 11:50:09:231 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:231 , ApplicationDAO , getPartApplication , Entered. Memory : 9284336
4 , 12/11/2008 11:50:09:262 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:262 , ApplicationDAO , getPartApplication , Exited. Memory : 7747536
4 , 12/11/2008 11:50:09:262 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:309 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:309 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:309 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:380000.0
4 , 12/11/2008 11:50:09:309 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:380000.0
4 , 12/11/2008 11:50:09:309 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:309 , ApplicationDAO , getPartApplication , Entered. Memory : 7324048
4 , 12/11/2008 11:50:09:340 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:340 , ApplicationDAO , getPartApplication , Exited. Memory : 5795904
4 , 12/11/2008 11:50:09:340 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:387 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:418 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:418 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:61500.0
4 , 12/11/2008 11:50:09:418 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:61500.0
4 , 12/11/2008 11:50:09:418 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:418 , ApplicationDAO , getPartApplication , Entered. Memory : 10308096
4 , 12/11/2008 11:50:09:434 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:450 , ApplicationDAO , getPartApplication , Exited. Memory : 8767032
4 , 12/11/2008 11:50:09:450 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:481 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:497 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:497 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:115000.0
4 , 12/11/2008 11:50:09:497 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:115000.0
4 , 12/11/2008 11:50:09:497 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:497 , ApplicationDAO , getPartApplication , Entered. Memory : 8363344
4 , 12/11/2008 11:50:09:512 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:528 , ApplicationDAO , getPartApplication , Exited. Memory : 6808728
4 , 12/11/2008 11:50:09:528 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:559 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:575 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:575 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:170000.0
4 , 12/11/2008 11:50:09:575 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:170000.0
4 , 12/11/2008 11:50:09:575 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:575 , ApplicationDAO , getPartApplication , Entered. Memory : 6406824
4 , 12/11/2008 11:50:09:622 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:622 , ApplicationDAO , getPartApplication , Exited. Memory : 9692656
4 , 12/11/2008 11:50:09:622 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:669 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:669 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:669 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:151650.0
4 , 12/11/2008 11:50:09:669 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:151650.0
4 , 12/11/2008 11:50:09:669 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:669 , ApplicationDAO , getPartApplication , Entered. Memory : 9280488
4 , 12/11/2008 11:50:09:684 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:700 , ApplicationDAO , getPartApplication , Exited. Memory : 7727760
4 , 12/11/2008 11:50:09:700 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:731 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:747 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:747 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:1200000.0
4 , 12/11/2008 11:50:09:747 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:1200000.0
4 , 12/11/2008 11:50:09:747 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:747 , ApplicationDAO , getPartApplication , Entered. Memory : 7311904
4 , 12/11/2008 11:50:09:778 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:794 , ApplicationDAO , getPartApplication , Exited. Memory : 5783008
4 , 12/11/2008 11:50:09:794 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:841 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:872 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:872 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:1200000.0
4 , 12/11/2008 11:50:09:872 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:1200000.0
4 , 12/11/2008 11:50:09:872 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:872 , ApplicationDAO , getPartApplication , Entered. Memory : 10302888
4 , 12/11/2008 11:50:09:903 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:903 , ApplicationDAO , getPartApplication , Exited. Memory : 8762248
4 , 12/11/2008 11:50:09:903 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:09:950 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:09:950 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:09:950 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:1225000.0
4 , 12/11/2008 11:50:09:950 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:1225000.0
4 , 12/11/2008 11:50:09:950 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:09:950 , ApplicationDAO , getPartApplication , Entered. Memory : 8359808
4 , 12/11/2008 11:50:09:981 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:09:981 , ApplicationDAO , getPartApplication , Exited. Memory : 6805704
4 , 12/11/2008 11:50:09:981 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:10:028 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:10:028 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:10:028 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:2200000.0
4 , 12/11/2008 11:50:10:028 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:2200000.0
4 , 12/11/2008 11:50:10:028 , ApplicationProcessor , getPartApplication , Entered
4 , 12/11/2008 11:50:10:028 , ApplicationDAO , getPartApplication , Entered. Memory : 6412288
4 , 12/11/2008 11:50:10:091 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 12/11/2008 11:50:10:091 , ApplicationDAO , getPartApplication , Exited. Memory : 9685824
4 , 12/11/2008 11:50:10:091 , ApplicationProcessor , getPartApplication , Exited
4 , 12/11/2008 11:50:10:138 , AdminDAO , getParameter , Entered
4 , 12/11/2008 11:50:10:138 , AdminDAO , getParameter , Exited
4 , 12/11/2008 11:50:10:138 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:1600000.0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:1600000.0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessor , getApplicationsForApproval , Exited. Memory : 9276720
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , After callin getappsforapproval frm processor
4 , 12/11/2008 11:50:10:138 , ApplicationProcessor , getMessageTitleContent , Entered
4 , 12/11/2008 11:50:10:138 , ApplicationDAO , getMessageTitleContent , Entered
4 , 12/11/2008 11:50:10:138 , ApplicationDAO , getMessageTitleContent , Exited
4 , 12/11/2008 11:50:10:138 , ApplicationProcessor , getMessageTitleContent , Exited
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
4 , 12/11/2008 11:50:10:138 , ApplicationProcessingAction , getApplicationsForApproval , apForm Map size :0
