2 , 24/11/2008 15:03:08:224 , CPDAO , getAppRefNumber() , Entered
4 , 24/11/2008 15:44:19:326 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:44:19:326 , CPDAO , getCGPANDetailsForBorrowerId() , cgpan :CG200614877TC
4 , 24/11/2008 15:44:19:326 , CPDAO , getCGPANDetailsForBorrowerId() , presentDsbrsmntDt :Thu Sep 14 00:00:00 IST 2006
4 , 24/11/2008 15:44:19:326 , CPDAO , getCGPANDetailsForBorrowerId() , allcgpandetails size :2
4 , 24/11/2008 15:44:19:341 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:44:19:341 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:44:19:341 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:44:19:357 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:44:19:357 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:44:19:357 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:44:19:357 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 24/11/2008 15:44:19:357 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:44:19:357 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:44:19:357 , ReportsDAO , getClaimAttachments , Entered
4 , 24/11/2008 15:44:19:419 , ReportsDAO , getClaimAttachments , Exited
4 , 24/11/2008 15:50:09:748 , LoginAction , login , Entered
4 , 24/11/2008 15:50:10:076 , Login , login , Entered
4 , 24/11/2008 15:50:10:076 , AdminDAO , getParameter , Entered
4 , 24/11/2008 15:50:10:108 , AdminDAO , getParameter , Exited
4 , 24/11/2008 15:50:10:108 , AdminDAO , getUserInfo , Entered
4 , 24/11/2008 15:50:10:139 , AdminDAO , getUserInfo , Exited
4 , 24/11/2008 15:50:10:139 , AdminDAO , checkValidUserLogin() , Entered!
4 , 24/11/2008 15:50:10:139 , AdminDAO , checkValidUserLogin() , Exited!
4 , 24/11/2008 15:50:10:530 , CommonDAO , updateLastLoginDate , Entered
2 , 24/11/2008 15:50:10:530 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 24/11/2008 15:50:10:530 , CommonDAO , updateLastLoginDate , Exited
4 , 24/11/2008 15:50:10:530 , Login , login , Exited
4 , 24/11/2008 15:50:10:530 , AdminDAO , getPrivileges , Entered
4 , 24/11/2008 15:50:10:577 , AdminDAO , getPrivileges , Exited
4 , 24/11/2008 15:50:10:577 , AdminDAO , getAlerts , Entered
4 , 24/11/2008 15:50:10:592 , AdminDAO , getAlerts , Exited
4 , 24/11/2008 15:50:10:592 , AdminDAO , getMessage , Entered
4 , 24/11/2008 15:50:10:639 , AdminDAO , getMessage , Exited
4 , 24/11/2008 15:50:10:639 , RegistrationDAO , getMemberDetails , Entered
4 , 24/11/2008 15:50:10:639 , RegistrationDAO , getMemberDetails , Exited
4 , 24/11/2008 15:50:10:639 , LoginAction , login , Exited
4 , 24/11/2008 15:50:12:015 , LoginAction , getMainMenu , Entered
4 , 24/11/2008 15:50:12:015 , LoginAction , setMainMenu , Entered
4 , 24/11/2008 15:50:12:030 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:50:12:030 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:50:12:030 , LoginAction , setMainMenu , Exited
4 , 24/11/2008 15:50:12:030 , LoginAction , getMainMenu , Exited
4 , 24/11/2008 15:50:15:563 , LoginAction , getSubMenu , Entered
4 , 24/11/2008 15:50:15:563 , LoginAction , setSubMenu , Entered
4 , 24/11/2008 15:50:15:563 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:50:15:578 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:50:15:578 , LoginAction , setSubMenu , Exited
4 , 24/11/2008 15:50:15:578 , LoginAction , getSubMenu , Exited
4 , 24/11/2008 15:50:20:783 , ReportsAction , displayListOfClaimRefNumbers , Entered
4 , 24/11/2008 15:50:20:783 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:50:20:783 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:50:20:799 , ReportDAO , getListOfClaimRefNumbers() , Entered
4 , 24/11/2008 15:50:20:799 , ReportDAO , getListOfClaimRefNumbers() , From Date :2000-10-25
4 , 24/11/2008 15:50:20:799 , ReportDAO , getListOfClaimRefNumbers() , To Date :2008-11-24
4 , 24/11/2008 15:50:20:799 , ReportDAO , getListOfClaimRefNumbers() , clmApplicationStatusFlag :NE
4 , 24/11/2008 15:50:20:799 , ReportDAO , getListOfClaimRefNumbers() , From Date is NULL, Status is Pending or Forward or Hold
4 , 24/11/2008 15:50:20:830 , ReportsAction , displayListOfClaimRefNumbers , Exited
4 , 24/11/2008 15:50:22:034 , ReportsAction , displayClmRefNumberDtl , Entered
4 , 24/11/2008 15:50:22:034 , ReportsAction , displayListOfClaimRefNumbers , Claim Application Status being queried :NE
4 , 24/11/2008 15:50:22:034 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:50:22:034 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:50:22:065 , CPDAO , getMemberInfoDetails() , Entered!
4 , 24/11/2008 15:50:22:065 , CPDAO , getMemberInfoDetails() , Exited!
4 , 24/11/2008 15:50:22:065 , CPDAO , getBorrowerDetails() , Entered!
4 , 24/11/2008 15:50:22:190 , CPDAO , getBorrowerDetails() , Exited!
4 , 24/11/2008 15:50:22:190 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 24/11/2008 15:50:22:190 , CPDAO , isNPADetailsAvailable() , Borrower Id :TN0602358
4 , 24/11/2008 15:50:22:221 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 24/11/2008 15:50:22:221 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 24/11/2008 15:50:22:237 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 24/11/2008 15:50:22:331 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:50:22:331 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:50:22:331 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 24/11/2008 15:50:22:831 , CPDAO , getAppRefNumber() , Entered
2 , 24/11/2008 15:50:22:831 , CPDAO , getAppRefNumber() , Exited
2 , 24/11/2008 15:50:22:893 , CPDAO , getAppRefNumber() , Entered
2 , 24/11/2008 15:50:22:893 , CPDAO , getAppRefNumber() , Exited
4 , 24/11/2008 15:50:22:909 , CPDAO , getAllClaimsFiled() , Entered!
4 , 24/11/2008 15:50:22:909 , CPDAO , getAllClaimsFiled() , Exited!
4 , 24/11/2008 15:50:22:909 , CPDAO , getDisbursementDetails , Entered
4 , 24/11/2008 15:50:23:112 , CPDAO , get disbursementDetails , Exited
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :1
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , Size of Nested Dtls :2
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , cgpan :CG200614877TC
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , presentDsbrsmntDt :Thu Sep 14 00:00:00 IST 2006
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , allcgpandetails size :2
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , cgpan :CG200614877TC
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , presentDsbrsmntDt :Thu Sep 14 00:00:00 IST 2006
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , allcgpandetails size :2
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:50:23:112 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:50:23:112 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:50:23:144 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:50:23:144 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:50:23:144 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:50:23:144 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 24/11/2008 15:50:23:144 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:50:23:144 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:50:23:144 , ReportsDAO , getClaimAttachments , Entered
4 , 24/11/2008 15:50:23:550 , ReportsDAO , getClaimAttachments , Exited
4 , 24/11/2008 15:52:18:951 , LoginAction , login , Entered
4 , 24/11/2008 15:52:19:279 , Login , login , Entered
4 , 24/11/2008 15:52:19:295 , AdminDAO , getParameter , Entered
4 , 24/11/2008 15:52:19:326 , AdminDAO , getParameter , Exited
4 , 24/11/2008 15:52:19:326 , AdminDAO , getUserInfo , Entered
4 , 24/11/2008 15:52:19:373 , AdminDAO , getUserInfo , Exited
4 , 24/11/2008 15:52:19:373 , AdminDAO , checkValidUserLogin() , Entered!
4 , 24/11/2008 15:52:19:388 , AdminDAO , checkValidUserLogin() , Exited!
4 , 24/11/2008 15:52:19:732 , CommonDAO , updateLastLoginDate , Entered
2 , 24/11/2008 15:52:19:748 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 24/11/2008 15:52:19:748 , CommonDAO , updateLastLoginDate , Exited
4 , 24/11/2008 15:52:19:748 , Login , login , Exited
4 , 24/11/2008 15:52:19:748 , AdminDAO , getPrivileges , Entered
4 , 24/11/2008 15:52:19:795 , AdminDAO , getPrivileges , Exited
4 , 24/11/2008 15:52:19:795 , AdminDAO , getAlerts , Entered
4 , 24/11/2008 15:52:19:795 , AdminDAO , getAlerts , Exited
4 , 24/11/2008 15:52:19:795 , AdminDAO , getMessage , Entered
4 , 24/11/2008 15:52:19:810 , AdminDAO , getMessage , Exited
4 , 24/11/2008 15:52:19:810 , RegistrationDAO , getMemberDetails , Entered
4 , 24/11/2008 15:52:19:826 , RegistrationDAO , getMemberDetails , Exited
4 , 24/11/2008 15:52:19:826 , LoginAction , login , Exited
4 , 24/11/2008 15:52:21:108 , LoginAction , getMainMenu , Entered
4 , 24/11/2008 15:52:21:108 , LoginAction , setMainMenu , Entered
4 , 24/11/2008 15:52:21:108 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:52:21:108 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:52:21:108 , LoginAction , setMainMenu , Exited
4 , 24/11/2008 15:52:21:123 , LoginAction , getMainMenu , Exited
4 , 24/11/2008 15:52:24:218 , LoginAction , getSubMenu , Entered
4 , 24/11/2008 15:52:24:218 , LoginAction , setSubMenu , Entered
4 , 24/11/2008 15:52:24:218 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:52:24:234 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:52:24:234 , LoginAction , setSubMenu , Exited
4 , 24/11/2008 15:52:24:234 , LoginAction , getSubMenu , Exited
4 , 24/11/2008 15:52:30:830 , ReportsAction , displayListOfClaimRefNumbers , Entered
4 , 24/11/2008 15:52:30:830 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:52:30:830 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:52:30:830 , ReportDAO , getListOfClaimRefNumbers() , Entered
4 , 24/11/2008 15:52:30:830 , ReportDAO , getListOfClaimRefNumbers() , From Date :2000-10-25
4 , 24/11/2008 15:52:30:830 , ReportDAO , getListOfClaimRefNumbers() , To Date :2008-11-24
4 , 24/11/2008 15:52:30:830 , ReportDAO , getListOfClaimRefNumbers() , clmApplicationStatusFlag :NE
4 , 24/11/2008 15:52:30:846 , ReportDAO , getListOfClaimRefNumbers() , From Date is NULL, Status is Pending or Forward or Hold
4 , 24/11/2008 15:52:30:877 , ReportsAction , displayListOfClaimRefNumbers , Exited
4 , 24/11/2008 15:52:32:440 , ReportsAction , displayClmRefNumberDtl , Entered
4 , 24/11/2008 15:52:32:440 , ReportsAction , displayListOfClaimRefNumbers , Claim Application Status being queried :NE
4 , 24/11/2008 15:52:32:440 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:52:32:440 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:52:32:471 , CPDAO , getMemberInfoDetails() , Entered!
4 , 24/11/2008 15:52:32:471 , CPDAO , getMemberInfoDetails() , Exited!
4 , 24/11/2008 15:52:32:471 , CPDAO , getBorrowerDetails() , Entered!
4 , 24/11/2008 15:52:32:627 , CPDAO , getBorrowerDetails() , Exited!
4 , 24/11/2008 15:52:32:627 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 24/11/2008 15:52:32:627 , CPDAO , isNPADetailsAvailable() , Borrower Id :TN0602358
4 , 24/11/2008 15:52:32:674 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 24/11/2008 15:52:32:674 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 24/11/2008 15:52:32:690 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 24/11/2008 15:52:32:784 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:52:32:784 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:52:32:784 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 24/11/2008 15:52:33:284 , CPDAO , getAppRefNumber() , Entered
2 , 24/11/2008 15:52:33:284 , CPDAO , getAppRefNumber() , Exited
2 , 24/11/2008 15:52:33:425 , CPDAO , getAppRefNumber() , Entered
2 , 24/11/2008 15:52:33:425 , CPDAO , getAppRefNumber() , Exited
4 , 24/11/2008 15:52:33:456 , CPDAO , getAllClaimsFiled() , Entered!
4 , 24/11/2008 15:52:33:471 , CPDAO , getAllClaimsFiled() , Exited!
4 , 24/11/2008 15:52:33:471 , CPDAO , getDisbursementDetails , Entered
4 , 24/11/2008 15:52:33:675 , CPDAO , get disbursementDetails , Exited
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :1
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , Size of Nested Dtls :2
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , cgpan :CG200614877TC
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , presentDsbrsmntDt :Thu Sep 14 00:00:00 IST 2006
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , allcgpandetails size :2
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , cgpan :CG200614877TC
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , presentDsbrsmntDt :Thu Sep 14 00:00:00 IST 2006
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , allcgpandetails size :2
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:52:33:675 , CPDAO , getCGPANDetailsForBorrowerId() , priting hasmap in allcgpandetails vector :{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:52:33:690 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:52:33:722 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:52:33:722 , CPDAO , get Repayment Details , Entered
4 , 24/11/2008 15:52:33:722 , CPDAO , get Repayment Details , Exited
4 , 24/11/2008 15:52:33:722 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 24/11/2008 15:52:33:722 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=40000.0, APPLICATION_STATUS=AP, LASTDSBRSMNTDT=Thu Sep 14 00:00:00 IST 2006, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=TC, CGPAN=CG200614877TC}
4 , 24/11/2008 15:52:33:722 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=150000.0, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2006-11-06, LoanType=WC, CGPAN=CG200614877WC}
4 , 24/11/2008 15:52:33:722 , ReportsDAO , getClaimAttachments , Entered
4 , 24/11/2008 15:52:34:112 , ReportsDAO , getClaimAttachments , Exited
4 , 24/11/2008 15:58:32:084 , LoginAction , login , Entered
4 , 24/11/2008 15:58:32:381 , Login , login , Entered
4 , 24/11/2008 15:58:32:381 , AdminDAO , getParameter , Entered
4 , 24/11/2008 15:58:32:428 , AdminDAO , getParameter , Exited
4 , 24/11/2008 15:58:32:428 , AdminDAO , getUserInfo , Entered
4 , 24/11/2008 15:58:32:459 , AdminDAO , getUserInfo , Exited
4 , 24/11/2008 15:58:32:459 , AdminDAO , checkValidUserLogin() , Entered!
4 , 24/11/2008 15:58:32:475 , AdminDAO , checkValidUserLogin() , Exited!
4 , 24/11/2008 15:58:32:835 , CommonDAO , updateLastLoginDate , Entered
2 , 24/11/2008 15:58:32:897 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 24/11/2008 15:58:32:897 , CommonDAO , updateLastLoginDate , Exited
4 , 24/11/2008 15:58:32:897 , Login , login , Exited
4 , 24/11/2008 15:58:32:897 , AdminDAO , getPrivileges , Entered
4 , 24/11/2008 15:58:32:944 , AdminDAO , getPrivileges , Exited
4 , 24/11/2008 15:58:32:944 , AdminDAO , getAlerts , Entered
4 , 24/11/2008 15:58:32:944 , AdminDAO , getAlerts , Exited
4 , 24/11/2008 15:58:32:944 , AdminDAO , getMessage , Entered
4 , 24/11/2008 15:58:32:960 , AdminDAO , getMessage , Exited
4 , 24/11/2008 15:58:32:960 , RegistrationDAO , getMemberDetails , Entered
4 , 24/11/2008 15:58:32:975 , RegistrationDAO , getMemberDetails , Exited
4 , 24/11/2008 15:58:32:975 , LoginAction , login , Exited
4 , 24/11/2008 15:58:34:132 , LoginAction , getMainMenu , Entered
4 , 24/11/2008 15:58:34:132 , LoginAction , setMainMenu , Entered
4 , 24/11/2008 15:58:34:132 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:58:34:132 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:58:34:132 , LoginAction , setMainMenu , Exited
4 , 24/11/2008 15:58:34:132 , LoginAction , getMainMenu , Exited
4 , 24/11/2008 15:58:38:180 , LoginAction , getSubMenu , Entered
4 , 24/11/2008 15:58:38:180 , LoginAction , setSubMenu , Entered
4 , 24/11/2008 15:58:38:180 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:58:38:180 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:58:38:180 , LoginAction , setSubMenu , Exited
4 , 24/11/2008 15:58:38:180 , LoginAction , getSubMenu , Exited
4 , 24/11/2008 15:58:43:870 , ReportsAction , displayListOfClaimRefNumbers , Entered
4 , 24/11/2008 15:58:43:870 , BaseAction , getUserInformation , Entered
4 , 24/11/2008 15:58:43:870 , BaseAction , getUserInformation , Exited
4 , 24/11/2008 15:58:43:885 , ReportDAO , getListOfClaimRefNumbers() , Entered
4 , 24/11/2008 15:58:43:885 , ReportDAO , getListOfClaimRefNumbers() , From Date :2000-10-25
4 , 24/11/2008 15:58:43:885 , ReportDAO , getListOfClaimRefNumbers() , To Date :2008-11-24
4 , 24/11/2008 15:58:43:885 , ReportDAO , getListOfClaimRefNumbers() , clmApplicationStatusFlag :NE
4 , 24/11/2008 15:58:43:885 , ReportDAO , getListOfClaimRefNumbers() , From Date is NULL, Status is Pending or Forward or Hold
4 , 24/11/2008 15:58:43:917 , ReportsAction , displayListOfClaimRefNumbers , Exited
4 , 24/11/2008 15:58:45:120 , ReportsAction , displayClmRefNumberDtl , Entered
4 , 24/11/2008 15:58:45:120 , ReportsAction , displayListOfClaimRefNumbers , Claim Application Status being queried :NE
