4 , 22/10/2012 07:02:45:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478601Claim Applied Amount :28114.0
4 , 22/10/2012 07:02:48:014 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090391401Oustanding Amount :32000.0
4 , 22/10/2012 07:02:48:017 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090391401Approved Application Amount :32000.0
4 , 22/10/2012 07:02:48:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090391401Claim Applied Amount :24167.0
4 , 22/10/2012 07:02:48:022 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090391401Recovered Amount :0.0
4 , 22/10/2012 07:02:48:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090391401Default Amount :10418.0
4 , 22/10/2012 07:02:48:028 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:031 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:100 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:101 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090280201Oustanding Amount :23116.0
4 , 22/10/2012 07:02:48:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090280201Approved Application Amount :40000.0
4 , 22/10/2012 07:02:48:112 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090280201Claim Applied Amount :17337.0
4 , 22/10/2012 07:02:48:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090280201Recovered Amount :0.0
4 , 22/10/2012 07:02:48:115 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090280201Default Amount :32000.0
4 , 22/10/2012 07:02:48:119 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:121 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:199 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:200 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228301Oustanding Amount :474391.0
4 , 22/10/2012 07:02:48:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228301Approved Application Amount :475000.0
4 , 22/10/2012 07:02:48:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228301Claim Applied Amount :375902.0
4 , 22/10/2012 07:02:48:205 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228301Recovered Amount :0.0
4 , 22/10/2012 07:02:48:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228301Default Amount :23116.0
4 , 22/10/2012 07:02:48:208 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:209 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:272 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:275 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090274001Oustanding Amount :90000.0
4 , 22/10/2012 07:02:48:279 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090274001Approved Application Amount :90000.0
4 , 22/10/2012 07:02:48:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090274001Claim Applied Amount :90000.0
4 , 22/10/2012 07:02:48:285 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090274001Recovered Amount :0.0
4 , 22/10/2012 07:02:48:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090274001Default Amount :474391.0
4 , 22/10/2012 07:02:48:291 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:294 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:357 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:360 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080543901Oustanding Amount :53308.0
4 , 22/10/2012 07:02:48:363 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080543901Approved Application Amount :100000.0
4 , 22/10/2012 07:02:48:366 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080543901Claim Applied Amount :48277.0
4 , 22/10/2012 07:02:48:369 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080543901Recovered Amount :0.0
4 , 22/10/2012 07:02:48:372 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080543901Default Amount :90000.0
4 , 22/10/2012 07:02:48:373 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:374 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:444 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:447 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132701Oustanding Amount :6902.0
4 , 22/10/2012 07:02:48:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132701Approved Application Amount :7200.0
4 , 22/10/2012 07:02:48:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132701Claim Applied Amount :5176.0
4 , 22/10/2012 07:02:48:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132701Recovered Amount :0.0
4 , 22/10/2012 07:02:48:459 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132701Default Amount :53308.0
4 , 22/10/2012 07:02:48:462 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:463 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:531 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:535 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090110501Oustanding Amount :27500.0
4 , 22/10/2012 07:02:48:538 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090110501Approved Application Amount :27500.0
4 , 22/10/2012 07:02:48:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090110501Claim Applied Amount :20625.0
4 , 22/10/2012 07:02:48:544 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090110501Recovered Amount :0.0
4 , 22/10/2012 07:02:48:547 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090110501Default Amount :6902.0
4 , 22/10/2012 07:02:48:549 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:552 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:625 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:626 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100130701Oustanding Amount :16857.0
4 , 22/10/2012 07:02:48:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100130701Approved Application Amount :25000.0
4 , 22/10/2012 07:02:48:628 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100130701Claim Applied Amount :10922.0
4 , 22/10/2012 07:02:48:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100130701Recovered Amount :0.0
4 , 22/10/2012 07:02:48:630 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100130701Default Amount :27500.0
4 , 22/10/2012 07:02:48:631 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:632 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:696 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:697 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100246501Oustanding Amount :163265.0
4 , 22/10/2012 07:02:48:698 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100246501Approved Application Amount :285000.0
4 , 22/10/2012 07:02:48:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100246501Claim Applied Amount :128920.0
4 , 22/10/2012 07:02:48:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100246501Recovered Amount :0.0
4 , 22/10/2012 07:02:48:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100246501Default Amount :16857.0
4 , 22/10/2012 07:02:48:702 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:703 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:767 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110153001Oustanding Amount :91917.0
4 , 22/10/2012 07:02:48:769 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110153001Approved Application Amount :97420.0
4 , 22/10/2012 07:02:48:770 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110153001Claim Applied Amount :65294.0
4 , 22/10/2012 07:02:48:771 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110153001Recovered Amount :0.0
4 , 22/10/2012 07:02:48:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110153001Default Amount :163265.0
4 , 22/10/2012 07:02:48:773 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:774 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:831 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091877401Oustanding Amount :49412.0
4 , 22/10/2012 07:02:48:833 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091877401Approved Application Amount :50000.0
4 , 22/10/2012 07:02:48:834 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091877401Claim Applied Amount :42500.0
4 , 22/10/2012 07:02:48:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091877401Recovered Amount :0.0
4 , 22/10/2012 07:02:48:840 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091877401Default Amount :91917.0
4 , 22/10/2012 07:02:48:841 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:842 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:908 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:909 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100496201Oustanding Amount :60000.0
4 , 22/10/2012 07:02:48:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100496201Approved Application Amount :60000.0
4 , 22/10/2012 07:02:48:911 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100496201Claim Applied Amount :51000.0
4 , 22/10/2012 07:02:48:912 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100496201Recovered Amount :0.0
4 , 22/10/2012 07:02:48:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100496201Default Amount :49412.0
4 , 22/10/2012 07:02:48:914 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:915 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:48:976 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:48:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101331701Oustanding Amount :100000.0
4 , 22/10/2012 07:02:48:978 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101331701Approved Application Amount :100000.0
4 , 22/10/2012 07:02:48:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101331701Claim Applied Amount :85000.0
4 , 22/10/2012 07:02:48:980 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101331701Recovered Amount :0.0
4 , 22/10/2012 07:02:48:981 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101331701Default Amount :60000.0
4 , 22/10/2012 07:02:48:982 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:48:983 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:040 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:041 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Oustanding Amount :75000.0
4 , 22/10/2012 07:02:49:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Approved Application Amount :75000.0
4 , 22/10/2012 07:02:49:043 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Claim Applied Amount :63750.0
4 , 22/10/2012 07:02:49:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Recovered Amount :0.0
4 , 22/10/2012 07:02:49:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Default Amount :100000.0
4 , 22/10/2012 07:02:49:047 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:048 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:107 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091853301Oustanding Amount :70000.0
4 , 22/10/2012 07:02:49:109 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091853301Approved Application Amount :70000.0
4 , 22/10/2012 07:02:49:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091853301Claim Applied Amount :59500.0
4 , 22/10/2012 07:02:49:111 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091853301Recovered Amount :0.0
4 , 22/10/2012 07:02:49:112 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091853301Default Amount :75000.0
4 , 22/10/2012 07:02:49:113 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:114 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:172 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Oustanding Amount :100000.0
4 , 22/10/2012 07:02:49:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Approved Application Amount :100000.0
4 , 22/10/2012 07:02:49:176 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Claim Applied Amount :85000.0
4 , 22/10/2012 07:02:49:177 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Recovered Amount :0.0
4 , 22/10/2012 07:02:49:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Default Amount :70000.0
4 , 22/10/2012 07:02:49:182 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:183 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:243 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:244 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Oustanding Amount :60000.0
4 , 22/10/2012 07:02:49:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Approved Application Amount :60000.0
4 , 22/10/2012 07:02:49:246 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Claim Applied Amount :51000.0
4 , 22/10/2012 07:02:49:247 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Recovered Amount :0.0
4 , 22/10/2012 07:02:49:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Default Amount :100000.0
4 , 22/10/2012 07:02:49:250 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:251 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:310 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:311 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Oustanding Amount :50000.0
4 , 22/10/2012 07:02:49:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Approved Application Amount :50000.0
4 , 22/10/2012 07:02:49:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Claim Applied Amount :42500.0
4 , 22/10/2012 07:02:49:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Recovered Amount :0.0
4 , 22/10/2012 07:02:49:315 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Default Amount :60000.0
4 , 22/10/2012 07:02:49:316 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:317 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:381 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100921801Oustanding Amount :45368.0
4 , 22/10/2012 07:02:49:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100921801Approved Application Amount :50000.0
4 , 22/10/2012 07:02:49:385 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100921801Claim Applied Amount :38562.0
4 , 22/10/2012 07:02:49:386 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100921801Recovered Amount :0.0
4 , 22/10/2012 07:02:49:387 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100921801Default Amount :50000.0
4 , 22/10/2012 07:02:49:388 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:389 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:49:447 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:49:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091255601Oustanding Amount :50000.0
4 , 22/10/2012 07:02:49:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091255601Approved Application Amount :50000.0
4 , 22/10/2012 07:02:49:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091255601Claim Applied Amount :42500.0
4 , 22/10/2012 07:02:49:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091255601Recovered Amount :0.0
4 , 22/10/2012 07:02:49:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091255601Default Amount :45368.0
4 , 22/10/2012 07:02:49:454 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:49:455 , CPDAO , isRecoveryDetailsAvailable() , Entered!
