4 , 23/10/2012 04:48:41:810 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:089 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296501Default Amount :10000.0
4 , 23/10/2012 04:48:43:089 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:089 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:105 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:105 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100099301Oustanding Amount :77748.0
4 , 23/10/2012 04:48:43:121 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100099301Approved Application Amount :100000.0
4 , 23/10/2012 04:48:43:121 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100099301Claim Applied Amount :57157.0
4 , 23/10/2012 04:48:43:121 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100099301Recovered Amount :0.0
4 , 23/10/2012 04:48:43:121 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100099301Default Amount :50000.0
4 , 23/10/2012 04:48:43:121 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:121 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:152 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080059901Oustanding Amount :40000.0
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080059901Approved Application Amount :40000.0
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080059901Claim Applied Amount :40000.0
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080059901Recovered Amount :0.0
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080059901Default Amount :2025000.0
4 , 23/10/2012 04:48:43:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:167 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:183 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090045701Oustanding Amount :40000.0
4 , 23/10/2012 04:48:43:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090045701Approved Application Amount :40000.0
4 , 23/10/2012 04:48:43:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090045701Claim Applied Amount :30000.0
4 , 23/10/2012 04:48:43:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090045701Recovered Amount :0.0
4 , 23/10/2012 04:48:43:199 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090045701Default Amount :77748.0
4 , 23/10/2012 04:48:43:199 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:199 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:230 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080003601Oustanding Amount :885697.0
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080003601Approved Application Amount :1300000.0
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080003601Claim Applied Amount :711152.0
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080003601Recovered Amount :0.0
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080003601Default Amount :40000.0
4 , 23/10/2012 04:48:43:245 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:245 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:261 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100249701Oustanding Amount :87054.0
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100249701Approved Application Amount :100000.0
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100249701Claim Applied Amount :80000.0
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100249701Recovered Amount :0.0
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100249701Default Amount :40000.0
4 , 23/10/2012 04:48:43:261 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:277 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:308 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:308 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613301Oustanding Amount :13708.0
4 , 23/10/2012 04:48:43:308 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613301Approved Application Amount :15000.0
4 , 23/10/2012 04:48:43:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613301Claim Applied Amount :10208.0
4 , 23/10/2012 04:48:43:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613301Recovered Amount :0.0
4 , 23/10/2012 04:48:43:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613301Default Amount :885697.0
4 , 23/10/2012 04:48:43:323 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:323 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:339 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:339 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091230801Oustanding Amount :126836.0
4 , 23/10/2012 04:48:43:339 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091230801Approved Application Amount :180000.0
4 , 23/10/2012 04:48:43:339 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091230801Claim Applied Amount :101469.0
4 , 23/10/2012 04:48:43:355 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091230801Recovered Amount :0.0
4 , 23/10/2012 04:48:43:355 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091230801Default Amount :87054.0
4 , 23/10/2012 04:48:43:355 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:355 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:386 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100360201Oustanding Amount :462143.0
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100360201Approved Application Amount :500000.0
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100360201Claim Applied Amount :359418.0
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100360201Recovered Amount :0.0
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100360201Default Amount :13708.0
4 , 23/10/2012 04:48:43:401 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:401 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:417 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:417 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100152101Oustanding Amount :103048.0
4 , 23/10/2012 04:48:43:417 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100152101Approved Application Amount :357948.0
4 , 23/10/2012 04:48:43:417 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100152101Claim Applied Amount :81375.0
4 , 23/10/2012 04:48:43:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100152101Recovered Amount :0.0
4 , 23/10/2012 04:48:43:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100152101Default Amount :126836.0
4 , 23/10/2012 04:48:43:433 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:433 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:464 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090171001Oustanding Amount :40000.0
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090171001Approved Application Amount :40000.0
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090171001Claim Applied Amount :13017.0
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090171001Recovered Amount :0.0
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090171001Default Amount :462143.0
4 , 23/10/2012 04:48:43:479 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:479 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:495 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:495 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100095201Oustanding Amount :380000.0
4 , 23/10/2012 04:48:43:495 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100095201Approved Application Amount :380000.0
4 , 23/10/2012 04:48:43:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100095201Claim Applied Amount :285000.0
4 , 23/10/2012 04:48:43:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100095201Recovered Amount :0.0
4 , 23/10/2012 04:48:43:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100095201Default Amount :103048.0
4 , 23/10/2012 04:48:43:511 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:511 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:542 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090665001Oustanding Amount :9913.0
4 , 23/10/2012 04:48:43:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090665001Approved Application Amount :10000.0
4 , 23/10/2012 04:48:43:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090665001Claim Applied Amount :8500.0
4 , 23/10/2012 04:48:43:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090665001Recovered Amount :0.0
4 , 23/10/2012 04:48:43:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090665001Default Amount :40000.0
4 , 23/10/2012 04:48:43:557 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:557 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:573 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100798201Oustanding Amount :34338.0
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100798201Approved Application Amount :38090.0
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100798201Claim Applied Amount :38090.0
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100798201Recovered Amount :0.0
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100798201Default Amount :380000.0
4 , 23/10/2012 04:48:43:589 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:589 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:635 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101353501Oustanding Amount :140000.0
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101353501Approved Application Amount :140000.0
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101353501Claim Applied Amount :105000.0
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101353501Recovered Amount :0.0
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101353501Default Amount :9913.0
4 , 23/10/2012 04:48:43:635 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:635 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:667 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090066201Oustanding Amount :50000.0
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090066201Approved Application Amount :50000.0
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090066201Claim Applied Amount :40000.0
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090066201Recovered Amount :0.0
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090066201Default Amount :34338.0
4 , 23/10/2012 04:48:43:667 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:682 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:713 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110175501Oustanding Amount :245000.0
4 , 23/10/2012 04:48:43:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110175501Approved Application Amount :245000.0
4 , 23/10/2012 04:48:43:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110175501Claim Applied Amount :245000.0
4 , 23/10/2012 04:48:43:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110175501Recovered Amount :0.0
4 , 23/10/2012 04:48:43:729 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110175501Default Amount :140000.0
4 , 23/10/2012 04:48:43:729 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:729 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:745 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080026201Oustanding Amount :139010.0
4 , 23/10/2012 04:48:43:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080026201Approved Application Amount :375000.0
4 , 23/10/2012 04:48:43:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080026201Claim Applied Amount :104257.0
4 , 23/10/2012 04:48:43:760 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080026201Recovered Amount :0.0
4 , 23/10/2012 04:48:43:760 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080026201Default Amount :50000.0
4 , 23/10/2012 04:48:43:760 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:760 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:791 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100044601Oustanding Amount :138148.0
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100044601Approved Application Amount :250000.0
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100044601Claim Applied Amount :250000.0
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100044601Recovered Amount :0.0
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100044601Default Amount :245000.0
4 , 23/10/2012 04:48:43:791 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:807 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:838 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101013401Oustanding Amount :23038.0
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101013401Approved Application Amount :25000.0
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101013401Claim Applied Amount :19582.0
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101013401Recovered Amount :0.0
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101013401Default Amount :139010.0
4 , 23/10/2012 04:48:43:838 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:43:838 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:43:869 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:43:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110289101Oustanding Amount :50000.0
4 , 23/10/2012 04:48:43:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110289101Approved Application Amount :50000.0
4 , 23/10/2012 04:48:43:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110289101Claim Applied Amount :37500.0
4 , 23/10/2012 04:48:43:885 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110289101Recovered Amount :0.0
