4 , 23/10/2012 04:44:17:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE100116101Default Amount :40000.0
4 , 23/10/2012 04:44:18:644 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:644 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:706 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:722 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102423601Oustanding Amount :13162.0
4 , 23/10/2012 04:44:18:722 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:722 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102423601Approved Application Amount :15000.0
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Oustanding Amount :1867241.0
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102423601Claim Applied Amount :12750.0
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Approved Application Amount :2393000.0
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102423601Recovered Amount :0.0
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Claim Applied Amount :1806819.85
4 , 23/10/2012 04:44:18:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102423601Default Amount :583415.0
4 , 23/10/2012 04:44:18:753 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Recovered Amount :0.0
4 , 23/10/2012 04:44:18:753 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:753 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Default Amount :25000.0
4 , 23/10/2012 04:44:18:753 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:753 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:753 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:831 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:831 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613501Oustanding Amount :14520.0
4 , 23/10/2012 04:44:18:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Oustanding Amount :67554.0
4 , 23/10/2012 04:44:18:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613501Approved Application Amount :15000.0
4 , 23/10/2012 04:44:18:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Approved Application Amount :90000.0
4 , 23/10/2012 04:44:18:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613501Claim Applied Amount :14620.0
4 , 23/10/2012 04:44:18:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Claim Applied Amount :35558.0
4 , 23/10/2012 04:44:18:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613501Recovered Amount :0.0
4 , 23/10/2012 04:44:18:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Recovered Amount :0.0
4 , 23/10/2012 04:44:18:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101613501Default Amount :13162.0
4 , 23/10/2012 04:44:18:878 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Default Amount :1867241.0
4 , 23/10/2012 04:44:18:878 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:878 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:878 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:893 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:956 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:956 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080059001Oustanding Amount :885674.0
4 , 23/10/2012 04:44:18:956 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080059001Approved Application Amount :1280000.0
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Oustanding Amount :196093.0
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080059001Claim Applied Amount :674939.0
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Approved Application Amount :250000.0
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080059001Recovered Amount :0.0
4 , 23/10/2012 04:44:18:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Claim Applied Amount :111900.0
4 , 23/10/2012 04:44:18:987 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080059001Default Amount :14520.0
4 , 23/10/2012 04:44:18:987 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Recovered Amount :0.0
4 , 23/10/2012 04:44:18:987 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:987 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Default Amount :67554.0
4 , 23/10/2012 04:44:18:987 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:18:987 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:18:987 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:049 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102725401Oustanding Amount :37328.0
4 , 23/10/2012 04:44:19:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102725401Approved Application Amount :38000.0
4 , 23/10/2012 04:44:19:065 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102725401Claim Applied Amount :38000.0
4 , 23/10/2012 04:44:19:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Oustanding Amount :666837.02
4 , 23/10/2012 04:44:19:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102725401Recovered Amount :0.0
4 , 23/10/2012 04:44:19:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Approved Application Amount :1000000.0
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102725401Default Amount :885674.0
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Claim Applied Amount :421878.0
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Recovered Amount :0.0
4 , 23/10/2012 04:44:19:080 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Default Amount :196093.0
4 , 23/10/2012 04:44:19:080 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:080 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:158 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090811601Oustanding Amount :7748.0
4 , 23/10/2012 04:44:19:158 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090811601Approved Application Amount :10000.0
4 , 23/10/2012 04:44:19:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Oustanding Amount :101338.0
4 , 23/10/2012 04:44:19:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090811601Claim Applied Amount :3798.0
4 , 23/10/2012 04:44:19:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Approved Application Amount :115600.0
4 , 23/10/2012 04:44:19:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090811601Recovered Amount :0.0
4 , 23/10/2012 04:44:19:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Claim Applied Amount :86700.0
4 , 23/10/2012 04:44:19:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090811601Default Amount :37328.0
4 , 23/10/2012 04:44:19:190 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Recovered Amount :0.0
4 , 23/10/2012 04:44:19:190 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:190 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Default Amount :666837.02
4 , 23/10/2012 04:44:19:190 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:190 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:190 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:252 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:268 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:268 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101272501Oustanding Amount :100000.0
4 , 23/10/2012 04:44:19:268 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100855001Oustanding Amount :499412.0
4 , 23/10/2012 04:44:19:268 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101272501Approved Application Amount :100000.0
4 , 23/10/2012 04:44:19:268 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100855001Approved Application Amount :950000.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101272501Claim Applied Amount :63325.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100855001Claim Applied Amount :550001.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101272501Recovered Amount :0.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100855001Recovered Amount :0.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101272501Default Amount :7748.0
4 , 23/10/2012 04:44:19:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100855001Default Amount :101338.0
4 , 23/10/2012 04:44:19:299 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:299 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:299 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:299 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:361 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102101Oustanding Amount :5452.0
4 , 23/10/2012 04:44:19:377 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102101Approved Application Amount :7150.0
4 , 23/10/2012 04:44:19:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090557001Oustanding Amount :20684.0
4 , 23/10/2012 04:44:19:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102101Claim Applied Amount :4139.0
4 , 23/10/2012 04:44:19:392 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090557001Approved Application Amount :31500.0
4 , 23/10/2012 04:44:19:392 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102101Recovered Amount :0.0
4 , 23/10/2012 04:44:19:392 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090557001Claim Applied Amount :20684.0
4 , 23/10/2012 04:44:19:392 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102101Default Amount :100000.0
4 , 23/10/2012 04:44:19:392 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090557001Recovered Amount :0.0
4 , 23/10/2012 04:44:19:408 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090557001Default Amount :499412.0
4 , 23/10/2012 04:44:19:408 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:408 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:408 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:470 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:470 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090226901Oustanding Amount :40918.0
4 , 23/10/2012 04:44:19:486 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090226901Approved Application Amount :47500.0
4 , 23/10/2012 04:44:19:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091968701Oustanding Amount :25000.0
4 , 23/10/2012 04:44:19:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090226901Claim Applied Amount :35625.0
4 , 23/10/2012 04:44:19:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091968701Approved Application Amount :25000.0
4 , 23/10/2012 04:44:19:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090226901Recovered Amount :0.0
4 , 23/10/2012 04:44:19:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091968701Claim Applied Amount :21250.0
4 , 23/10/2012 04:44:19:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090226901Default Amount :5452.0
4 , 23/10/2012 04:44:19:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091968701Recovered Amount :0.0
4 , 23/10/2012 04:44:19:517 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:517 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091968701Default Amount :20684.0
4 , 23/10/2012 04:44:19:517 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:517 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:517 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:580 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:580 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132501Oustanding Amount :6772.0
4 , 23/10/2012 04:44:19:595 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132501Approved Application Amount :7200.0
4 , 23/10/2012 04:44:19:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090424101Oustanding Amount :25000.0
4 , 23/10/2012 04:44:19:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132501Claim Applied Amount :5080.0
4 , 23/10/2012 04:44:19:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090424101Approved Application Amount :25000.0
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132501Recovered Amount :0.0
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090424101Claim Applied Amount :21250.0
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100132501Default Amount :40918.0
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090424101Recovered Amount :0.0
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090424101Default Amount :25000.0
4 , 23/10/2012 04:44:19:611 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:611 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:611 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:689 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090559201Oustanding Amount :180000.0
4 , 23/10/2012 04:44:19:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090559201Approved Application Amount :180000.0
4 , 23/10/2012 04:44:19:689 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090559201Claim Applied Amount :180000.0
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101679201Oustanding Amount :50000.0
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090559201Recovered Amount :0.0
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101679201Approved Application Amount :50000.0
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090559201Default Amount :6772.0
4 , 23/10/2012 04:44:19:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101679201Claim Applied Amount :39288.0
4 , 23/10/2012 04:44:19:720 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:19:720 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101679201Recovered Amount :0.0
4 , 23/10/2012 04:44:19:720 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:19:720 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101679201Default Amount :25000.0
