4 , 23/10/2012 04:47:20:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101716301Claim Applied Amount :40000.0
4 , 23/10/2012 04:47:21:282 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100035201Oustanding Amount :50000.0
4 , 23/10/2012 04:47:21:282 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100035201Approved Application Amount :50000.0
4 , 23/10/2012 04:47:21:282 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100035201Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:21:297 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010901Oustanding Amount :100000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100035201Recovered Amount :0.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Oustanding Amount :60000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010901Approved Application Amount :100000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100035201Default Amount :60000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Approved Application Amount :60000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010901Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:21:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010901Recovered Amount :0.0
4 , 23/10/2012 04:47:21:297 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Recovered Amount :0.0
4 , 23/10/2012 04:47:21:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010901Default Amount :40749.0
4 , 23/10/2012 04:47:21:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Default Amount :40000.0
4 , 23/10/2012 04:47:21:313 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:313 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:313 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:313 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:375 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:375 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967601Oustanding Amount :71621.0
4 , 23/10/2012 04:47:21:391 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967601Approved Application Amount :75000.0
4 , 23/10/2012 04:47:21:391 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:391 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:391 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967601Claim Applied Amount :60878.0
4 , 23/10/2012 04:47:21:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091708101Oustanding Amount :70000.0
4 , 23/10/2012 04:47:21:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Oustanding Amount :39249.0
4 , 23/10/2012 04:47:21:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967601Recovered Amount :0.0
4 , 23/10/2012 04:47:21:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091708101Approved Application Amount :70000.0
4 , 23/10/2012 04:47:21:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Approved Application Amount :50000.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967601Default Amount :50000.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091708101Claim Applied Amount :59500.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Claim Applied Amount :33361.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091708101Recovered Amount :0.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Recovered Amount :0.0
4 , 23/10/2012 04:47:21:422 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091708101Default Amount :100000.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Default Amount :60000.0
4 , 23/10/2012 04:47:21:422 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:438 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:438 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:438 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:484 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:484 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091223101Oustanding Amount :50000.0
4 , 23/10/2012 04:47:21:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091223101Approved Application Amount :50000.0
4 , 23/10/2012 04:47:21:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091223101Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:21:500 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:500 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091223101Recovered Amount :0.0
4 , 23/10/2012 04:47:21:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091030401Oustanding Amount :39207.0
4 , 23/10/2012 04:47:21:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501201Oustanding Amount :100000.0
4 , 23/10/2012 04:47:21:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091223101Default Amount :71621.0
4 , 23/10/2012 04:47:21:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091030401Approved Application Amount :40000.0
4 , 23/10/2012 04:47:21:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501201Approved Application Amount :100000.0
4 , 23/10/2012 04:47:21:531 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091030401Claim Applied Amount :33380.0
4 , 23/10/2012 04:47:21:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501201Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:21:531 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091030401Recovered Amount :0.0
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501201Recovered Amount :0.0
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091030401Default Amount :39249.0
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501201Default Amount :70000.0
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:547 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:547 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:547 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:594 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091107201Oustanding Amount :60000.0
4 , 23/10/2012 04:47:21:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091107201Approved Application Amount :60000.0
4 , 23/10/2012 04:47:21:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091107201Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:21:625 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091107201Recovered Amount :0.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091107201Default Amount :50000.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:625 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946301Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:21:625 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101613101Oustanding Amount :30000.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946301Recovered Amount :0.0
4 , 23/10/2012 04:47:21:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101613101Approved Application Amount :30000.0
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946301Default Amount :39207.0
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101613101Claim Applied Amount :25500.0
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101613101Recovered Amount :0.0
4 , 23/10/2012 04:47:21:640 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101613101Default Amount :100000.0
4 , 23/10/2012 04:47:21:640 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:640 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:718 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100567301Oustanding Amount :500000.0
4 , 23/10/2012 04:47:21:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100567301Approved Application Amount :500000.0
4 , 23/10/2012 04:47:21:718 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:718 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100567301Claim Applied Amount :500000.0
4 , 23/10/2012 04:47:21:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231401Oustanding Amount :25000.0
4 , 23/10/2012 04:47:21:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100565701Oustanding Amount :469000.0
4 , 23/10/2012 04:47:21:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100567301Recovered Amount :0.0
4 , 23/10/2012 04:47:21:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231401Approved Application Amount :25000.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100565701Approved Application Amount :469000.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100567301Default Amount :60000.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231401Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100565701Claim Applied Amount :398650.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231401Recovered Amount :0.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100565701Recovered Amount :0.0
4 , 23/10/2012 04:47:21:750 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231401Default Amount :50000.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100565701Default Amount :30000.0
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:750 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:765 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:765 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:828 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090490801Oustanding Amount :50000.0
4 , 23/10/2012 04:47:21:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090490801Approved Application Amount :50000.0
4 , 23/10/2012 04:47:21:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090490801Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:21:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090490801Recovered Amount :0.0
4 , 23/10/2012 04:47:21:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090490801Default Amount :500000.0
4 , 23/10/2012 04:47:21:828 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:843 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090734701Oustanding Amount :25000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101403201Oustanding Amount :219366.0
4 , 23/10/2012 04:47:21:843 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090734701Approved Application Amount :25000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101403201Approved Application Amount :300000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090734701Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101403201Claim Applied Amount :225000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090734701Recovered Amount :0.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101403201Recovered Amount :0.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090734701Default Amount :25000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101403201Default Amount :469000.0
4 , 23/10/2012 04:47:21:843 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:859 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:859 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:859 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:906 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:906 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002501Oustanding Amount :150000.0
4 , 23/10/2012 04:47:21:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002501Approved Application Amount :150000.0
4 , 23/10/2012 04:47:21:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002501Claim Applied Amount :127306.0
4 , 23/10/2012 04:47:21:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002501Recovered Amount :0.0
4 , 23/10/2012 04:47:21:921 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002501Default Amount :50000.0
4 , 23/10/2012 04:47:21:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108401Oustanding Amount :100000.0
4 , 23/10/2012 04:47:21:937 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:21:937 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:21:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108401Approved Application Amount :100000.0
4 , 23/10/2012 04:47:21:952 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:21:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101195601Oustanding Amount :922304.0
4 , 23/10/2012 04:47:21:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108401Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:21:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101195601Approved Application Amount :950000.0
4 , 23/10/2012 04:47:21:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108401Recovered Amount :0.0
