4 , 10/09/2009 18:14:36:508 , CPDAO , getClaimProcessingDetails() , Exited!
4 , 10/09/2009 18:17:55:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Approved Application Amount :22000.0
4 , 10/09/2009 18:17:55:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Claim Applied Amount :13883.0
4 , 10/09/2009 18:17:55:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Recovered Amount :0.0
4 , 10/09/2009 18:17:55:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Default Amount :54866.0
4 , 10/09/2009 18:17:55:702 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:55:702 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:55:827 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Oustanding Amount :62805.0
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Approved Application Amount :87500.0
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Claim Applied Amount :38479.0
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Recovered Amount :0.0
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Default Amount :18511.0
4 , 10/09/2009 18:17:55:827 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:55:827 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:55:952 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Oustanding Amount :41900.0
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Approved Application Amount :45000.0
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Claim Applied Amount :20882.0
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Recovered Amount :0.0
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Default Amount :62805.0
4 , 10/09/2009 18:17:55:952 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:55:952 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:56:093 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Oustanding Amount :11573.0
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Approved Application Amount :20000.0
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Claim Applied Amount :8680.0
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Recovered Amount :0.0
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Default Amount :41900.0
4 , 10/09/2009 18:17:56:093 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:56:093 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:56:249 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Oustanding Amount :36875.0
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Approved Application Amount :36875.0
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Claim Applied Amount :20357.0
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Recovered Amount :22700.0
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Default Amount :11573.0
4 , 10/09/2009 18:17:56:249 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:56:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:56:390 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Oustanding Amount :30000.0
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Approved Application Amount :30000.0
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Claim Applied Amount :22500.0
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Recovered Amount :0.0
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Default Amount :14175.0
4 , 10/09/2009 18:17:56:390 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:56:390 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:56:530 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Oustanding Amount :8415.0
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Approved Application Amount :9000.0
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Claim Applied Amount :6311.0
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Recovered Amount :0.0
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Default Amount :30000.0
4 , 10/09/2009 18:17:56:530 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:56:530 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:015 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Oustanding Amount :36875.0
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Approved Application Amount :36875.0
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Claim Applied Amount :17809.0
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Recovered Amount :25030.0
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Default Amount :8415.0
4 , 10/09/2009 18:17:57:015 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:015 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:249 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Oustanding Amount :2943.0
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Approved Application Amount :6000.0
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Claim Applied Amount :2263.0
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Recovered Amount :4000.0
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Default Amount :11845.0
4 , 10/09/2009 18:17:57:249 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:405 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Oustanding Amount :13837.0
4 , 10/09/2009 18:17:57:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Approved Application Amount :25000.0
4 , 10/09/2009 18:17:57:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Claim Applied Amount :10378.0
4 , 10/09/2009 18:17:57:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Recovered Amount :0.0
4 , 10/09/2009 18:17:57:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Default Amount :-1057.0
4 , 10/09/2009 18:17:57:421 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:421 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:593 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Oustanding Amount :100000.0
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Approved Application Amount :100000.0
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Claim Applied Amount :66080.0
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Recovered Amount :20000.0
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Default Amount :13837.0
4 , 10/09/2009 18:17:57:593 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:593 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:733 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Oustanding Amount :173604.0
4 , 10/09/2009 18:17:57:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Approved Application Amount :200000.0
4 , 10/09/2009 18:17:57:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Claim Applied Amount :130203.0
4 , 10/09/2009 18:17:57:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Recovered Amount :1.0
4 , 10/09/2009 18:17:57:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Default Amount :80000.0
4 , 10/09/2009 18:17:57:749 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:749 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:57:905 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Oustanding Amount :40000.0
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Approved Application Amount :40000.0
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Claim Applied Amount :30000.0
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Recovered Amount :8300.0
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Default Amount :173603.0
4 , 10/09/2009 18:17:57:905 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:57:905 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:030 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Oustanding Amount :13366.0
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Approved Application Amount :20000.0
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Claim Applied Amount :10025.0
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Recovered Amount :0.0
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Default Amount :31700.0
4 , 10/09/2009 18:17:58:030 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:58:030 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:202 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Oustanding Amount :75000.0
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Approved Application Amount :75000.0
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Claim Applied Amount :56250.0
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Recovered Amount :2375.0
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Default Amount :13366.0
4 , 10/09/2009 18:17:58:202 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:58:202 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:358 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Oustanding Amount :67500.0
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Approved Application Amount :67500.0
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Claim Applied Amount :54579.0
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Recovered Amount :8957.0
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Default Amount :72625.0
4 , 10/09/2009 18:17:58:358 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:58:358 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:515 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Oustanding Amount :59500.0
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Approved Application Amount :59500.0
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Claim Applied Amount :40907.0
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Recovered Amount :16625.0
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Default Amount :58543.0
4 , 10/09/2009 18:17:58:515 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:58:515 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:671 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Oustanding Amount :90000.0
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Approved Application Amount :90000.0
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Claim Applied Amount :67500.0
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Recovered Amount :0.0
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Default Amount :42875.0
4 , 10/09/2009 18:17:58:671 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:17:58:671 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:17:58:827 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Oustanding Amount :18197.0
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Approved Application Amount :25000.0
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Claim Applied Amount :13648.0
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Recovered Amount :0.0
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Default Amount :90000.0
4 , 10/09/2009 18:17:58:827 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
