4 , 23/10/2012 06:29:40:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720001Claim Applied Amount :42500.0
4 , 23/10/2012 06:29:42:645 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:42:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Oustanding Amount :100000.0
4 , 23/10/2012 06:29:42:651 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Approved Application Amount :100000.0
4 , 23/10/2012 06:29:42:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Claim Applied Amount :85000.0
4 , 23/10/2012 06:29:42:657 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Recovered Amount :0.0
4 , 23/10/2012 06:29:42:660 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Default Amount :25000.0
4 , 23/10/2012 06:29:42:662 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:42:664 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:42:723 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:42:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Oustanding Amount :24848.0
4 , 23/10/2012 06:29:42:729 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Approved Application Amount :25000.0
4 , 23/10/2012 06:29:42:732 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Claim Applied Amount :21250.0
4 , 23/10/2012 06:29:42:735 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Recovered Amount :0.0
4 , 23/10/2012 06:29:42:738 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Default Amount :100000.0
4 , 23/10/2012 06:29:42:741 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:42:748 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:42:816 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:42:819 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Oustanding Amount :60000.0
4 , 23/10/2012 06:29:42:825 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Approved Application Amount :60000.0
4 , 23/10/2012 06:29:42:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Claim Applied Amount :50862.0
4 , 23/10/2012 06:29:42:831 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Recovered Amount :0.0
4 , 23/10/2012 06:29:42:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Default Amount :24848.0
4 , 23/10/2012 06:29:42:841 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:42:843 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:42:902 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:42:904 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090498401Oustanding Amount :50000.0
4 , 23/10/2012 06:29:42:906 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090498401Approved Application Amount :50000.0
4 , 23/10/2012 06:29:42:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090498401Claim Applied Amount :42500.0
4 , 23/10/2012 06:29:42:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090498401Recovered Amount :0.0
4 , 23/10/2012 06:29:42:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090498401Default Amount :60000.0
4 , 23/10/2012 06:29:42:915 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:42:917 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:42:979 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:42:983 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320301Oustanding Amount :19175.0
4 , 23/10/2012 06:29:42:986 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320301Approved Application Amount :25000.0
4 , 23/10/2012 06:29:42:989 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320301Claim Applied Amount :25000.0
4 , 23/10/2012 06:29:42:991 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320301Recovered Amount :0.0
4 , 23/10/2012 06:29:42:993 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320301Default Amount :50000.0
4 , 23/10/2012 06:29:42:994 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:42:995 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:060 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:063 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN070220401Oustanding Amount :1150889.0
4 , 23/10/2012 06:29:43:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN070220401Approved Application Amount :1560000.0
4 , 23/10/2012 06:29:43:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN070220401Claim Applied Amount :825000.0
4 , 23/10/2012 06:29:43:071 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN070220401Recovered Amount :0.0
4 , 23/10/2012 06:29:43:074 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN070220401Default Amount :19175.0
4 , 23/10/2012 06:29:43:077 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:080 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:141 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090476201Oustanding Amount :47795.0
4 , 23/10/2012 06:29:43:147 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090476201Approved Application Amount :50000.0
4 , 23/10/2012 06:29:43:150 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090476201Claim Applied Amount :40626.0
4 , 23/10/2012 06:29:43:153 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090476201Recovered Amount :0.0
4 , 23/10/2012 06:29:43:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090476201Default Amount :1150889.0
4 , 23/10/2012 06:29:43:159 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:162 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:237 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991601Oustanding Amount :31551.0
4 , 23/10/2012 06:29:43:244 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991601Approved Application Amount :50000.0
4 , 23/10/2012 06:29:43:247 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991601Claim Applied Amount :26837.0
4 , 23/10/2012 06:29:43:250 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991601Recovered Amount :0.0
4 , 23/10/2012 06:29:43:253 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991601Default Amount :47795.0
4 , 23/10/2012 06:29:43:255 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:258 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:322 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100336501Oustanding Amount :1000000.0
4 , 23/10/2012 06:29:43:328 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100336501Approved Application Amount :1000000.0
4 , 23/10/2012 06:29:43:331 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100336501Claim Applied Amount :1000000.0
4 , 23/10/2012 06:29:43:334 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100336501Recovered Amount :0.0
4 , 23/10/2012 06:29:43:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP100336501Default Amount :31551.0
4 , 23/10/2012 06:29:43:340 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:343 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:403 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320801Oustanding Amount :22557.0
4 , 23/10/2012 06:29:43:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320801Approved Application Amount :25000.0
4 , 23/10/2012 06:29:43:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320801Claim Applied Amount :25000.0
4 , 23/10/2012 06:29:43:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320801Recovered Amount :0.0
4 , 23/10/2012 06:29:43:410 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100320801Default Amount :1000000.0
4 , 23/10/2012 06:29:43:411 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:412 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:480 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090869801Oustanding Amount :25000.0
4 , 23/10/2012 06:29:43:483 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090869801Approved Application Amount :25000.0
4 , 23/10/2012 06:29:43:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090869801Claim Applied Amount :21250.0
4 , 23/10/2012 06:29:43:488 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090869801Recovered Amount :0.0
4 , 23/10/2012 06:29:43:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090869801Default Amount :22557.0
4 , 23/10/2012 06:29:43:494 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:495 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:555 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101332201Oustanding Amount :80000.0
4 , 23/10/2012 06:29:43:562 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101332201Approved Application Amount :80000.0
4 , 23/10/2012 06:29:43:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101332201Claim Applied Amount :68000.0
4 , 23/10/2012 06:29:43:579 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101332201Recovered Amount :0.0
4 , 23/10/2012 06:29:43:582 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101332201Default Amount :25000.0
4 , 23/10/2012 06:29:43:585 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:587 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:648 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091884301Oustanding Amount :40000.0
4 , 23/10/2012 06:29:43:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091884301Approved Application Amount :40000.0
4 , 23/10/2012 06:29:43:657 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091884301Claim Applied Amount :34000.0
4 , 23/10/2012 06:29:43:659 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091884301Recovered Amount :0.0
4 , 23/10/2012 06:29:43:662 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091884301Default Amount :80000.0
4 , 23/10/2012 06:29:43:665 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:667 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:727 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:731 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149101Oustanding Amount :250000.0
4 , 23/10/2012 06:29:43:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149101Approved Application Amount :250000.0
4 , 23/10/2012 06:29:43:737 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149101Claim Applied Amount :187500.0
4 , 23/10/2012 06:29:43:740 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149101Recovered Amount :0.0
4 , 23/10/2012 06:29:43:743 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149101Default Amount :40000.0
4 , 23/10/2012 06:29:43:748 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:751 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:812 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:815 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100032501Oustanding Amount :500000.0
4 , 23/10/2012 06:29:43:818 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100032501Approved Application Amount :500000.0
4 , 23/10/2012 06:29:43:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100032501Claim Applied Amount :375000.0
4 , 23/10/2012 06:29:43:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100032501Recovered Amount :0.0
4 , 23/10/2012 06:29:43:831 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100032501Default Amount :250000.0
4 , 23/10/2012 06:29:43:833 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:834 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:897 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:900 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100623901Oustanding Amount :225000.0
4 , 23/10/2012 06:29:43:903 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100623901Approved Application Amount :225000.0
4 , 23/10/2012 06:29:43:906 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100623901Claim Applied Amount :225000.0
4 , 23/10/2012 06:29:43:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100623901Recovered Amount :0.0
4 , 23/10/2012 06:29:43:911 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100623901Default Amount :500000.0
4 , 23/10/2012 06:29:43:914 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:43:917 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:43:985 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:43:988 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090469501Oustanding Amount :68631.0
4 , 23/10/2012 06:29:43:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090469501Approved Application Amount :89000.0
4 , 23/10/2012 06:29:44:014 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090469501Claim Applied Amount :53095.0
4 , 23/10/2012 06:29:44:017 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090469501Recovered Amount :0.0
4 , 23/10/2012 06:29:44:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090469501Default Amount :225000.0
4 , 23/10/2012 06:29:44:023 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:44:026 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:44:086 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:44:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090604301Oustanding Amount :13680.0
4 , 23/10/2012 06:29:44:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090604301Approved Application Amount :15000.0
4 , 23/10/2012 06:29:44:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090604301Claim Applied Amount :9785.0
4 , 23/10/2012 06:29:44:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090604301Recovered Amount :0.0
4 , 23/10/2012 06:29:44:106 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090604301Default Amount :68631.0
4 , 23/10/2012 06:29:44:108 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:44:109 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:44:170 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:44:173 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080069001Oustanding Amount :500000.0
4 , 23/10/2012 06:29:44:176 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080069001Approved Application Amount :500000.0
4 , 23/10/2012 06:29:44:179 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080069001Claim Applied Amount :498000.0
4 , 23/10/2012 06:29:44:182 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080069001Recovered Amount :0.0
4 , 23/10/2012 06:29:44:185 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080069001Default Amount :13680.0
4 , 23/10/2012 06:29:44:189 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:44:192 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:29:44:268 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:29:44:275 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090627501Oustanding Amount :199002.0
4 , 23/10/2012 06:29:44:278 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090627501Approved Application Amount :250000.0
4 , 23/10/2012 06:29:44:285 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090627501Claim Applied Amount :133120.0
4 , 23/10/2012 06:29:44:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090627501Recovered Amount :0.0
4 , 23/10/2012 06:29:44:294 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090627501Default Amount :500000.0
4 , 23/10/2012 06:29:44:297 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:29:44:300 , CPDAO , isRecoveryDetailsAvailable() , Entered!
