4 , 23/10/2012 04:45:41:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628601Claim Applied Amount :10070.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110159901Oustanding Amount :800000.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090488601Approved Application Amount :15000.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110159901Approved Application Amount :800000.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090488601Claim Applied Amount :10927.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110159901Claim Applied Amount :600000.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090488601Recovered Amount :0.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110159901Recovered Amount :0.0
4 , 23/10/2012 04:45:41:892 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090488601Default Amount :95000.0
4 , 23/10/2012 04:45:41:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110159901Default Amount :278625.0
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091078501Oustanding Amount :50000.0
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091078501Approved Application Amount :50000.0
4 , 23/10/2012 04:45:41:908 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:41:908 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091078501Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091078501Recovered Amount :0.0
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091078501Default Amount :271000.0
4 , 23/10/2012 04:45:41:908 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:41:908 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:41:970 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:41:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090323101Oustanding Amount :280000.0
4 , 23/10/2012 04:45:41:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090323101Approved Application Amount :316750.0
4 , 23/10/2012 04:45:41:986 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:41:986 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090323101Claim Applied Amount :316750.0
4 , 23/10/2012 04:45:41:986 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101093001Oustanding Amount :62117.0
4 , 23/10/2012 04:45:41:986 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:41:986 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090323101Recovered Amount :0.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101093001Approved Application Amount :75000.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091546701Oustanding Amount :40000.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090323101Default Amount :14569.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101093001Claim Applied Amount :75000.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091546701Approved Application Amount :40000.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101093001Recovered Amount :0.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091546701Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:42:001 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101093001Default Amount :800000.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091546701Recovered Amount :0.0
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091546701Default Amount :50000.0
4 , 23/10/2012 04:45:42:017 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:017 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:017 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:079 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11KE060288101Oustanding Amount :791604.0
4 , 23/10/2012 04:45:42:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11KE060288101Approved Application Amount :900000.0
4 , 23/10/2012 04:45:42:079 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11KE060288101Claim Applied Amount :593703.0
4 , 23/10/2012 04:45:42:095 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110212101Oustanding Amount :126000.0
4 , 23/10/2012 04:45:42:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11KE060288101Recovered Amount :306100.0
4 , 23/10/2012 04:45:42:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070801Oustanding Amount :50000.0
4 , 23/10/2012 04:45:42:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110212101Approved Application Amount :126000.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11KE060288101Default Amount :280000.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070801Approved Application Amount :50000.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110212101Claim Applied Amount :107100.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070801Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110212101Recovered Amount :0.0
4 , 23/10/2012 04:45:42:110 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070801Recovered Amount :0.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110212101Default Amount :62117.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070801Default Amount :40000.0
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:110 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:110 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:126 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:188 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101311901Oustanding Amount :300000.0
4 , 23/10/2012 04:45:42:188 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101311901Approved Application Amount :300000.0
4 , 23/10/2012 04:45:42:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102676101Oustanding Amount :190000.0
4 , 23/10/2012 04:45:42:204 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101311901Claim Applied Amount :300000.0
4 , 23/10/2012 04:45:42:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102676101Approved Application Amount :190000.0
4 , 23/10/2012 04:45:42:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090601Oustanding Amount :25000.0
4 , 23/10/2012 04:45:42:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101311901Recovered Amount :0.0
4 , 23/10/2012 04:45:42:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102676101Claim Applied Amount :190000.0
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090601Approved Application Amount :25000.0
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101311901Default Amount :485504.0
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102676101Recovered Amount :0.0
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090601Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102676101Default Amount :126000.0
4 , 23/10/2012 04:45:42:235 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090601Recovered Amount :0.0
4 , 23/10/2012 04:45:42:235 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:235 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:235 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090601Default Amount :50000.0
4 , 23/10/2012 04:45:42:235 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:235 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:235 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:298 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296101Oustanding Amount :2025000.0
4 , 23/10/2012 04:45:42:313 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:313 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296101Approved Application Amount :2025000.0
4 , 23/10/2012 04:45:42:313 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100388501Oustanding Amount :500725.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100100801Oustanding Amount :76638.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296101Claim Applied Amount :1805962.5
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100388501Approved Application Amount :600000.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100100801Approved Application Amount :80000.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296101Recovered Amount :0.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100388501Claim Applied Amount :450000.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100100801Claim Applied Amount :65142.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296101Default Amount :300000.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100388501Recovered Amount :0.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100100801Recovered Amount :0.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100388501Default Amount :190000.0
4 , 23/10/2012 04:45:42:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100100801Default Amount :25000.0
4 , 23/10/2012 04:45:42:344 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:344 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:344 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:344 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:344 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:407 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537001Oustanding Amount :12000.0
4 , 23/10/2012 04:45:42:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537001Approved Application Amount :12000.0
4 , 23/10/2012 04:45:42:407 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537001Claim Applied Amount :10185.55
4 , 23/10/2012 04:45:42:422 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091979901Oustanding Amount :60000.0
4 , 23/10/2012 04:45:42:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537001Recovered Amount :0.0
4 , 23/10/2012 04:45:42:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100495301Oustanding Amount :551964.0
4 , 23/10/2012 04:45:42:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091979901Approved Application Amount :60000.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537001Default Amount :2025000.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100495301Approved Application Amount :665000.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091979901Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100495301Claim Applied Amount :269458.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091979901Recovered Amount :0.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100495301Recovered Amount :0.0
4 , 23/10/2012 04:45:42:438 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091979901Default Amount :76638.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100495301Default Amount :500725.0
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:438 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:438 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:454 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:42:516 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110018001Oustanding Amount :50000.0
4 , 23/10/2012 04:45:42:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110018001Approved Application Amount :50000.0
4 , 23/10/2012 04:45:42:516 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:516 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110018001Claim Applied Amount :33823.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716501Oustanding Amount :25000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090842901Oustanding Amount :500000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110018001Recovered Amount :0.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716501Approved Application Amount :25000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090842901Approved Application Amount :500000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110018001Default Amount :12000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716501Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090842901Claim Applied Amount :375000.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716501Recovered Amount :0.0
4 , 23/10/2012 04:45:42:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090842901Recovered Amount :0.0
